epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1714581139319,2024-05-01T19:32:19.319,61.810,-0.183,-0.183,-0.427
1714581139329,2024-05-01T19:32:19.329,61.820,-0.061,-0.183,-0.427
1714581139339,2024-05-01T19:32:19.339,61.830,-0.183,-0.122,-0.366
1714581139349,2024-05-01T19:32:19.349,61.840,-0.183,-0.122,-0.366
1714581139359,2024-05-01T19:32:19.359,61.850,-0.244,-0.183,-0.366
1714581139369,2024-05-01T19:32:19.369,61.860,-0.366,-0.183,-0.244
1714581139379,2024-05-01T19:32:19.379,61.870,-0.183,-0.122,-0.366
1714581139389,2024-05-01T19:32:19.389,61.880,-0.244,-0.122,-0.366
1714581139399,2024-05-01T19:32:19.399,61.890,-0.183,-0.122,-0.427
1714581139409,2024-05-01T19:32:19.409,61.900,-0.122,-0.183,-0.366
1714581139419,2024-05-01T19:32:19.419,61.910,-0.183,-0.183,-0.305
1714581139429,2024-05-01T19:32:19.429,61.920,-0.183,-0.183,-0.366
1714581139439,2024-05-01T19:32:19.439,61.930,-0.122,-0.122,-0.427
1714581139449,2024-05-01T19:32:19.449,61.940,-0.183,-0.122,-0.427
1714581139459,2024-05-01T19:32:19.459,61.950,-0.183,-0.183,-0.427
1714581139469,2024-05-01T19:32:19.469,61.960,-0.122,-0.122,-0.427
1714581139479,2024-05-01T19:32:19.479,61.970,-0.183,-0.061,-0.366
1714581139489,2024-05-01T19:32:19.489,61.980,-0.183,-0.061,-0.366
1714581139499,2024-05-01T19:32:19.499,61.990,-0.183,-0.122,-0.366
1714581139509,2024-05-01T19:32:19.509,62.000,-0.183,-0.061,-0.488
1714581139519,2024-05-01T19:32:19.519,62.010,-0.122,-0.122,-0.427
1714581139529,2024-05-01T19:32:19.529,62.020,-0.061,-0.122,-0.366
1714581139539,2024-05-01T19:32:19.539,62.030,-0.061,-0.122,-0.366
1714581139549,2024-05-01T19:32:19.549,62.040,-0.122,-0.183,-0.366
1714581139559,2024-05-01T19:32:19.559,62.050,-0.305,-0.122,-0.427
1714581139569,2024-05-01T19:32:19.569,62.060,-0.122,-0.183,-0.366
1714581139579,2024-05-01T19:32:19.579,62.070,-0.183,-0.183,-0.427
1714581139589,2024-05-01T19:32:19.589,62.080,-0.183,-0.183,-0.366
1714581139599,2024-05-01T19:32:19.599,62.090,-0.183,-0.122,-0.366
1714581139609,2024-05-01T19:32:19.609,62.100,-0.244,-0.183,-0.427
1714581139619,2024-05-01T19:32:19.619,62.110,-0.183,-0.183,-0.427
1714581139629,2024-05-01T19:32:19.629,62.120,-0.183,-0.061,-0.366
1714581139639,2024-05-01T19:32:19.639,62.130,-0.244,-0.122,-0.305
1714581139649,2024-05-01T19:32:19.649,62.140,-0.122,-0.122,-0.427
1714581139659,2024-05-01T19:32:19.659,62.150,-0.183,-0.122,-0.366
1714581139669,2024-05-01T19:32:19.669,62.160,-0.183,-0.183,-0.305
1714581139679,2024-05-01T19:32:19.679,62.170,-0.183,-0.183,-0.305
1714581139689,2024-05-01T19:32:19.689,62.180,-0.122,-0.122,-0.305
1714581139699,2024-05-01T19:32:19.699,62.190,-0.122,-0.183,-0.366
1714581139709,2024-05-01T19:32:19.709,62.200,-0.183,-0.183,-0.427
1714581139719,2024-05-01T19:32:19.719,62.210,-0.183,-0.122,-0.366
1714581139729,2024-05-01T19:32:19.729,62.220,-0.183,-0.183,-0.366
1714581139739,2024-05-01T19:32:19.739,62.230,-0.183,-0.183,-0.427
1714581139749,2024-05-01T19:32:19.749,62.240,-0.183,-0.122,-0.366
1714581139759,2024-05-01T19:32:19.759,62.250,-0.183,-0.122,-0.366
1714581139769,2024-05-01T19:32:19.769,62.260,-0.061,-0.183,-0.427
1714581139779,2024-05-01T19:32:19.779,62.270,-0.122,-0.183,-0.366
1714581139789,2024-05-01T19:32:19.789,62.280,-0.244,-0.183,-0.366
1714581139799,2024-05-01T19:32:19.799,62.290,-0.244,-0.061,-0.366
1714581139809,2024-05-01T19:32:19.809,62.300,-0.122,-0.122,-0.305
1714581139819,2024-05-01T19:32:19.819,62.310,-0.122,-0.183,-0.305
1714581139829,2024-05-01T19:32:19.829,62.320,-0.244,-0.183,-0.366
1714581139839,2024-05-01T19:32:19.839,62.330,-0.122,-0.122,-0.366
1714581139849,2024-05-01T19:32:19.849,62.340,-0.122,-0.122,-0.366
1714581139859,2024-05-01T19:32:19.859,62.350,-0.061,-0.061,-0.366
1714581139869,2024-05-01T19:32:19.869,62.360,-0.122,-0.122,-0.366
1714581139879,2024-05-01T19:32:19.879,62.370,-0.183,-0.183,-0.427
1714581139889,2024-05-01T19:32:19.889,62.380,-0.122,-0.122,-0.366
1714581139899,2024-05-01T19:32:19.899,62.390,-0.183,-0.183,-0.366
1714581139909,2024-05-01T19:32:19.909,62.400,-0.183,-0.183,-0.427
1714581139919,2024-05-01T19:32:19.919,62.410,-0.183,-0.183,-0.305
1714581139929,2024-05-01T19:32:19.929,62.420,-0.122,-0.061,-0.305
1714581139939,2024-05-01T19:32:19.939,62.430,-0.183,-0.061,-0.366
1714581139949,2024-05-01T19:32:19.949,62.440,-0.122,-0.183,-0.427
1714581139959,2024-05-01T19:32:19.959,62.450,-0.244,-0.183,-0.366
1714581139969,2024-05-01T19:32:19.969,62.460,-0.122,-0.183,-0.427
1714581139979,2024-05-01T19:32:19.979,62.470,-0.061,-0.122,-0.366
1714581139989,2024-05-01T19:32:19.989,62.480,-0.183,-0.122,-0.305
1714581139999,2024-05-01T19:32:19.999,62.490,-0.122,-0.183,-0.366
1714581140009,2024-05-01T19:32:20.009,62.500,-0.244,-0.183,-0.366
1714581140019,2024-05-01T19:32:20.019,62.510,-0.183,-0.122,-0.305
1714581140029,2024-05-01T19:32:20.029,62.520,-0.244,-0.061,-0.427
1714581140039,2024-05-01T19:32:20.039,62.530,-0.122,-0.183,-0.427
1714581140049,2024-05-01T19:32:20.049,62.540,-0.244,-0.183,-0.366
1714581140059,2024-05-01T19:32:20.059,62.550,-0.244,-0.122,-0.305
1714581140069,2024-05-01T19:32:20.069,62.560,-0.061,-0.244,-0.366
1714581140079,2024-05-01T19:32:20.079,62.570,-0.122,-0.244,-0.427
1714581140089,2024-05-01T19:32:20.089,62.580,-0.122,-0.061,-0.366
1714581140099,2024-05-01T19:32:20.099,62.590,-0.305,0.000,-0.427
1714581140109,2024-05-01T19:32:20.109,62.600,-0.183,-0.061,-0.366
1714581140119,2024-05-01T19:32:20.119,62.610,-0.183,-0.061,-0.305
1714581140129,2024-05-01T19:32:20.129,62.620,-0.122,-0.183,-0.427
1714581140139,2024-05-01T19:32:20.139,62.630,-0.122,-0.122,-0.366
1714581140149,2024-05-01T19:32:20.149,62.640,-0.183,-0.122,-0.366
1714581140159,2024-05-01T19:32:20.159,62.650,-0.122,-0.183,-0.366
1714581140169,2024-05-01T19:32:20.169,62.660,-0.122,-0.122,-0.366
1714581140179,2024-05-01T19:32:20.179,62.670,-0.122,-0.183,-0.366
1714581140189,2024-05-01T19:32:20.189,62.680,-0.244,-0.122,-0.366
1714581140199,2024-05-01T19:32:20.199,62.690,-0.244,-0.183,-0.427
1714581140209,2024-05-01T19:32:20.209,62.700,-0.122,-0.122,-0.305
1714581140219,2024-05-01T19:32:20.219,62.710,-0.061,-0.183,-0.305
1714581140229,2024-05-01T19:32:20.229,62.720,-0.183,-0.183,-0.366
1714581140239,2024-05-01T19:32:20.239,62.730,-0.244,-0.183,-0.305
1714581140249,2024-05-01T19:32:20.249,62.740,-0.244,-0.183,-0.366
1714581140259,2024-05-01T19:32:20.259,62.750,-0.183,-0.183,-0.366
1714581140269,2024-05-01T19:32:20.269,62.760,-0.183,-0.122,-0.366
1714581140279,2024-05-01T19:32:20.279,62.770,-0.244,-0.122,-0.366
1714581140289,2024-05-01T19:32:20.289,62.780,-0.244,-0.244,-0.366
1714581140299,2024-05-01T19:32:20.299,62.790,-0.244,-0.183,-0.366
1714581140309,2024-05-01T19:32:20.309,62.800,-0.183,-0.183,-0.305
1714581140319,2024-05-01T19:32:20.319,62.810,-0.183,-0.122,-0.427
1714581140329,2024-05-01T19:32:20.329,62.820,-0.183,-0.183,-0.427
1714581140339,2024-05-01T19:32:20.339,62.830,-0.122,-0.061,-0.366
1714581140349,2024-05-01T19:32:20.349,62.840,-0.183,-0.061,-0.366
1714581140359,2024-05-01T19:32:20.359,62.850,-0.061,-0.122,-0.366
1714581140369,2024-05-01T19:32:20.369,62.860,-0.183,-0.122,-0.366
1714581140379,2024-05-01T19:32:20.379,62.870,-0.122,-0.122,-0.305
1714581140389,2024-05-01T19:32:20.389,62.880,-0.183,-0.183,-0.305
1714581140399,2024-05-01T19:32:20.399,62.890,-0.183,-0.122,-0.366
1714581140409,2024-05-01T19:32:20.409,62.900,-0.244,-0.061,-0.366
1714581140419,2024-05-01T19:32:20.419,62.910,-0.061,-0.061,-0.366
1714581140429,2024-05-01T19:32:20.429,62.920,-0.183,-0.122,-0.366
1714581140439,2024-05-01T19:32:20.439,62.930,-0.183,-0.122,-0.427
1714581140449,2024-05-01T19:32:20.449,62.940,-0.183,-0.122,-0.427
1714581140459,2024-05-01T19:32:20.459,62.950,-0.122,-0.183,-0.427
1714581140469,2024-05-01T19:32:20.469,62.960,-0.183,-0.122,-0.366
1714581140479,2024-05-01T19:32:20.479,62.970,-0.183,-0.122,-0.366
1714581140489,2024-05-01T19:32:20.489,62.980,-0.061,-0.122,-0.305
1714581140499,2024-05-01T19:32:20.499,62.990,-0.183,-0.122,-0.366
1714581140509,2024-05-01T19:32:20.509,63.000,-0.183,-0.122,-0.305
1714581140519,2024-05-01T19:32:20.519,63.010,-0.244,-0.122,-0.366
1714581140529,2024-05-01T19:32:20.529,63.020,-0.061,-0.122,-0.366
1714581140539,2024-05-01T19:32:20.539,63.030,-0.183,-0.183,-0.305
1714581140549,2024-05-01T19:32:20.549,63.040,-0.122,-0.244,-0.305
1714581140559,2024-05-01T19:32:20.559,63.050,-0.183,-0.122,-0.366
1714581140569,2024-05-01T19:32:20.569,63.060,-0.183,-0.122,-0.488
1714581140579,2024-05-01T19:32:20.579,63.070,-0.244,-0.122,-0.427
1714581140589,2024-05-01T19:32:20.589,63.080,-0.244,-0.122,-0.366
1714581140599,2024-05-01T19:32:20.599,63.090,-0.061,-0.122,-0.366
1714581140609,2024-05-01T19:32:20.609,63.100,-0.061,-0.122,-0.305
1714581140619,2024-05-01T19:32:20.619,63.110,-0.061,-0.122,-0.366
1714581140629,2024-05-01T19:32:20.629,63.120,-0.061,-0.122,-0.427
1714581140639,2024-05-01T19:32:20.639,63.130,-0.305,-0.183,-0.366
1714581140649,2024-05-01T19:32:20.649,63.140,-0.183,-0.183,-0.366
1714581140659,2024-05-01T19:32:20.659,63.150,0.122,-0.183,-0.366
1714581140669,2024-05-01T19:32:20.669,63.160,-0.366,-0.183,-0.366
1714581140679,2024-05-01T19:32:20.679,63.170,-0.244,-0.061,-0.366
1714581140689,2024-05-01T19:32:20.689,63.180,-0.122,-0.122,-0.366
1714581140699,2024-05-01T19:32:20.699,63.190,-0.122,-0.061,-0.366
1714581140709,2024-05-01T19:32:20.709,63.200,-0.244,-0.122,-0.366
1714581140719,2024-05-01T19:32:20.719,63.210,-0.244,-0.122,-0.427
1714581140729,2024-05-01T19:32:20.729,63.220,0.061,-0.122,-0.366
1714581140739,2024-05-01T19:32:20.739,63.230,-0.244,-0.244,-0.305
1714581140749,2024-05-01T19:32:20.749,63.240,-0.244,-0.183,-0.366
1714581140759,2024-05-01T19:32:20.759,63.250,-0.366,-0.305,-0.366
1714581140769,2024-05-01T19:32:20.769,63.260,-0.183,-0.122,-0.305
1714581140779,2024-05-01T19:32:20.779,63.270,-0.061,-0.122,-0.305
1714581140789,2024-05-01T19:32:20.789,63.280,-0.244,-0.244,-0.366
1714581140799,2024-05-01T19:32:20.799,63.290,-0.183,-0.183,-0.366
1714581140809,2024-05-01T19:32:20.809,63.300,-0.183,-0.122,-0.366
1714581140819,2024-05-01T19:32:20.819,63.310,-0.061,-0.122,-0.305
1714581140829,2024-05-01T19:32:20.829,63.320,-0.244,-0.183,-0.366
1714581140839,2024-05-01T19:32:20.839,63.330,0.000,-0.061,-0.366
1714581140849,2024-05-01T19:32:20.849,63.340,-0.305,-0.183,-0.366
1714581140859,2024-05-01T19:32:20.859,63.350,-0.244,-0.061,-0.427
1714581140869,2024-05-01T19:32:20.869,63.360,-0.305,-0.122,-0.366
1714581140879,2024-05-01T19:32:20.879,63.370,0.000,-0.061,-0.366
1714581140889,2024-05-01T19:32:20.889,63.380,-0.122,-0.122,-0.427
1714581140899,2024-05-01T19:32:20.899,63.390,-0.122,-0.183,-0.366
1714581140909,2024-05-01T19:32:20.909,63.400,-0.244,-0.122,-0.427
1714581140919,2024-05-01T19:32:20.919,63.410,-0.366,-0.183,-0.366
1714581140929,2024-05-01T19:32:20.929,63.420,-0.122,-0.122,-0.305
1714581140939,2024-05-01T19:32:20.939,63.430,-0.244,-0.244,-0.366
1714581140949,2024-05-01T19:32:20.949,63.440,-0.183,-0.061,-0.366
1714581140959,2024-05-01T19:32:20.959,63.450,-0.122,-0.122,-0.366
1714581140969,2024-05-01T19:32:20.969,63.460,0.000,-0.122,-0.366
1714581140979,2024-05-01T19:32:20.979,63.470,-0.183,-0.183,-0.427
1714581140989,2024-05-01T19:32:20.989,63.480,-0.122,-0.244,-0.427
1714581140999,2024-05-01T19:32:20.999,63.490,-0.122,-0.122,-0.305
1714581141009,2024-05-01T19:32:21.009,63.500,-0.183,-0.122,-0.305
1714581141019,2024-05-01T19:32:21.019,63.510,-0.122,-0.122,-0.366
1714581141029,2024-05-01T19:32:21.029,63.520,-0.244,-0.122,-0.366
1714581141039,2024-05-01T19:32:21.039,63.530,-0.122,-0.122,-0.427
1714581141049,2024-05-01T19:32:21.049,63.540,-0.183,-0.061,-0.427
1714581141059,2024-05-01T19:32:21.059,63.550,-0.244,-0.061,-0.305
1714581141069,2024-05-01T19:32:21.069,63.560,-0.183,-0.183,-0.366
1714581141079,2024-05-01T19:32:21.079,63.570,-0.183,-0.183,-0.427
1714581141089,2024-05-01T19:32:21.089,63.580,-0.122,-0.183,-0.305
1714581141099,2024-05-01T19:32:21.099,63.590,-0.122,-0.183,-0.427
1714581141109,2024-05-01T19:32:21.109,63.600,-0.061,-0.122,-0.305
1714581141119,2024-05-01T19:32:21.119,63.610,-0.122,-0.122,-0.366
1714581141129,2024-05-01T19:32:21.129,63.620,-0.122,-0.122,-0.427
1714581141139,2024-05-01T19:32:21.139,63.630,-0.244,-0.122,-0.549
1714581141149,2024-05-01T19:32:21.149,63.640,-0.183,-0.183,-0.366
1714581141159,2024-05-01T19:32:21.159,63.650,-0.122,-0.122,-0.366
1714581141169,2024-05-01T19:32:21.169,63.660,-0.183,-0.183,-0.366
1714581141179,2024-05-01T19:32:21.179,63.670,-0.183,-0.061,-0.427
1714581141189,2024-05-01T19:32:21.189,63.680,-0.244,-0.183,-0.366
1714581141199,2024-05-01T19:32:21.199,63.690,-0.183,-0.183,-0.366
1714581141209,2024-05-01T19:32:21.209,63.700,-0.122,-0.122,-0.366
1714581141219,2024-05-01T19:32:21.219,63.710,-0.183,-0.061,-0.305
1714581141229,2024-05-01T19:32:21.229,63.720,-0.183,-0.122,-0.366
1714581141239,2024-05-01T19:32:21.239,63.730,-0.183,-0.122,-0.305
1714581141249,2024-05-01T19:32:21.249,63.740,-0.244,-0.122,-0.366
1714581141259,2024-05-01T19:32:21.259,63.750,-0.183,-0.183,-0.366
1714581141269,2024-05-01T19:32:21.269,63.760,-0.061,-0.183,-0.366
1714581141279,2024-05-01T19:32:21.279,63.770,-0.122,-0.244,-0.366
1714581141289,2024-05-01T19:32:21.289,63.780,-0.183,-0.183,-0.427
1714581141299,2024-05-01T19:32:21.299,63.790,-0.244,-0.122,-0.488
1714581141309,2024-05-01T19:32:21.309,63.800,-0.183,-0.122,-0.366
1714581141319,2024-05-01T19:32:21.319,63.810,-0.183,-0.244,-0.427
1714581141329,2024-05-01T19:32:21.329,63.820,-0.061,-0.244,-0.305
1714581141339,2024-05-01T19:32:21.339,63.830,-0.183,-0.183,-0.305
1714581141349,2024-05-01T19:32:21.349,63.840,-0.183,-0.061,-0.366
1714581141359,2024-05-01T19:32:21.359,63.850,-0.183,-0.122,-0.366
1714581141369,2024-05-01T19:32:21.369,63.860,-0.122,-0.183,-0.366
1714581141379,2024-05-01T19:32:21.379,63.870,-0.183,-0.122,-0.305
1714581141389,2024-05-01T19:32:21.389,63.880,-0.122,-0.122,-0.366
1714581141399,2024-05-01T19:32:21.399,63.890,-0.122,-0.183,-0.427
1714581141409,2024-05-01T19:32:21.409,63.900,-0.122,-0.244,-0.366
1714581141419,2024-05-01T19:32:21.419,63.910,-0.122,-0.305,-0.366
1714581141429,2024-05-01T19:32:21.429,63.920,-0.244,-0.183,-0.305
1714581141439,2024-05-01T19:32:21.439,63.930,-0.061,-0.122,-0.305
1714581141449,2024-05-01T19:32:21.449,63.940,-0.183,-0.183,-0.366
1714581141459,2024-05-01T19:32:21.459,63.950,-0.183,-0.061,-0.366
1714581141469,2024-05-01T19:32:21.469,63.960,-0.122,-0.122,-0.305
1714581141479,2024-05-01T19:32:21.479,63.970,-0.122,-0.122,-0.366
1714581141489,2024-05-01T19:32:21.489,63.980,-0.183,-0.244,-0.427
1714581141499,2024-05-01T19:32:21.499,63.990,-0.122,-0.183,-0.427
1714581141509,2024-05-01T19:32:21.509,64.000,-0.122,-0.122,-0.305
1714581141519,2024-05-01T19:32:21.519,64.010,-0.122,-0.183,-0.305
1714581141529,2024-05-01T19:32:21.529,64.020,-0.061,-0.183,-0.366
1714581141539,2024-05-01T19:32:21.539,64.030,-0.183,-0.122,-0.427
1714581141549,2024-05-01T19:32:21.549,64.040,-0.183,-0.122,-0.366
1714581141559,2024-05-01T19:32:21.559,64.050,-0.061,-0.122,-0.366
1714581141569,2024-05-01T19:32:21.569,64.060,-0.122,-0.183,-0.366
1714581141579,2024-05-01T19:32:21.579,64.070,-0.122,-0.244,-0.366
1714581141589,2024-05-01T19:32:21.589,64.080,-0.122,-0.244,-0.366
1714581141599,2024-05-01T19:32:21.599,64.090,-0.183,-0.183,-0.427
1714581141609,2024-05-01T19:32:21.609,64.100,-0.061,-0.122,-0.305
1714581141619,2024-05-01T19:32:21.619,64.110,-0.183,-0.183,-0.366
1714581141629,2024-05-01T19:32:21.629,64.120,-0.122,-0.061,-0.366
1714581141639,2024-05-01T19:32:21.639,64.130,-0.183,0.000,-0.366
1714581141649,2024-05-01T19:32:21.649,64.140,-0.122,-0.122,-0.366
1714581141659,2024-05-01T19:32:21.659,64.150,-0.061,-0.183,-0.366
1714581141669,2024-05-01T19:32:21.669,64.160,-0.122,-0.122,-0.427
1714581141679,2024-05-01T19:32:21.679,64.170,-0.244,-0.122,-0.305
1714581141689,2024-05-01T19:32:21.689,64.180,-0.122,-0.122,-0.366
1714581141699,2024-05-01T19:32:21.699,64.190,-0.122,-0.183,-0.427
1714581141709,2024-05-01T19:32:21.709,64.200,-0.122,-0.183,-0.366
1714581141719,2024-05-01T19:32:21.719,64.210,-0.244,-0.122,-0.244
1714581141729,2024-05-01T19:32:21.729,64.220,-0.122,-0.183,-0.366
1714581141739,2024-05-01T19:32:21.739,64.230,-0.183,-0.183,-0.427
1714581141749,2024-05-01T19:32:21.749,64.240,-0.122,-0.183,-0.366
1714581141759,2024-05-01T19:32:21.759,64.250,0.000,-0.122,-0.366
1714581141769,2024-05-01T19:32:21.769,64.260,0.000,-0.122,-0.488
1714581141779,2024-05-01T19:32:21.779,64.270,0.000,-0.183,-0.366
1714581141789,2024-05-01T19:32:21.789,64.280,-0.183,-0.122,-0.366
1714581141799,2024-05-01T19:32:21.799,64.290,-0.183,-0.183,-0.488
1714581141809,2024-05-01T19:32:21.809,64.300,-0.122,-0.244,-0.427
1714581141819,2024-05-01T19:32:21.819,64.310,-0.061,-0.122,-0.427
1714581141829,2024-05-01T19:32:21.829,64.320,-0.183,-0.183,-0.427
1714581141839,2024-05-01T19:32:21.839,64.330,-0.183,-0.244,-0.366
1714581141849,2024-05-01T19:32:21.849,64.340,-0.183,-0.122,-0.366
1714581141859,2024-05-01T19:32:21.859,64.350,-0.244,-0.122,-0.366
1714581141869,2024-05-01T19:32:21.869,64.360,-0.122,-0.183,-0.305
1714581141879,2024-05-01T19:32:21.879,64.370,-0.122,-0.122,-0.305
1714581141889,2024-05-01T19:32:21.889,64.380,-0.061,-0.122,-0.366
1714581141899,2024-05-01T19:32:21.899,64.390,-0.183,-0.183,-0.366
1714581141909,2024-05-01T19:32:21.909,64.400,-0.183,-0.183,-0.427
1714581141919,2024-05-01T19:32:21.919,64.410,-0.122,-0.183,-0.427
1714581141929,2024-05-01T19:32:21.929,64.420,-0.183,-0.183,-0.366
1714581141939,2024-05-01T19:32:21.939,64.430,-0.183,-0.122,-0.366
1714581141949,2024-05-01T19:32:21.949,64.440,-0.183,-0.122,-0.366
1714581141959,2024-05-01T19:32:21.959,64.450,-0.122,-0.122,-0.305
1714581141969,2024-05-01T19:32:21.969,64.460,-0.183,-0.183,-0.427
1714581141979,2024-05-01T19:32:21.979,64.470,-0.183,-0.061,-0.366
1714581141989,2024-05-01T19:32:21.989,64.480,-0.122,-0.061,-0.305
1714581141999,2024-05-01T19:32:21.999,64.490,-0.244,-0.183,-0.366
1714581142009,2024-05-01T19:32:22.009,64.500,-0.122,-0.244,-0.305
1714581142019,2024-05-01T19:32:22.019,64.510,-0.122,-0.183,-0.366
1714581142029,2024-05-01T19:32:22.029,64.520,-0.122,-0.183,-0.427
1714581142039,2024-05-01T19:32:22.039,64.530,-0.183,-0.122,-0.366
1714581142049,2024-05-01T19:32:22.049,64.540,-0.244,-0.061,-0.305
1714581142059,2024-05-01T19:32:22.059,64.550,-0.183,-0.183,-0.305
1714581142069,2024-05-01T19:32:22.069,64.560,-0.061,-0.122,-0.366
1714581142079,2024-05-01T19:32:22.079,64.570,-0.183,-0.183,-0.366
1714581142089,2024-05-01T19:32:22.089,64.580,-0.183,-0.122,-0.366
1714581142099,2024-05-01T19:32:22.099,64.590,-0.061,-0.122,-0.366
1714581142109,2024-05-01T19:32:22.109,64.600,-0.061,-0.061,-0.427
1714581142119,2024-05-01T19:32:22.119,64.610,-0.061,-0.183,-0.366
1714581142129,2024-05-01T19:32:22.129,64.620,-0.183,-0.183,-0.305
1714581142139,2024-05-01T19:32:22.139,64.630,-0.244,-0.061,-0.305
1714581142149,2024-05-01T19:32:22.149,64.640,-0.305,-0.122,-0.366
1714581142159,2024-05-01T19:32:22.159,64.650,-0.061,-0.122,-0.305
1714581142169,2024-05-01T19:32:22.169,64.660,-0.122,-0.122,-0.366
1714581142179,2024-05-01T19:32:22.179,64.670,-0.183,-0.122,-0.366
1714581142189,2024-05-01T19:32:22.189,64.680,-0.244,-0.122,-0.427
1714581142199,2024-05-01T19:32:22.199,64.690,-0.183,-0.122,-0.366
1714581142209,2024-05-01T19:32:22.209,64.700,-0.122,-0.183,-0.427
1714581142219,2024-05-01T19:32:22.219,64.710,-0.183,-0.183,-0.366
1714581142229,2024-05-01T19:32:22.229,64.720,-0.061,-0.244,-0.366
1714581142239,2024-05-01T19:32:22.239,64.730,-0.183,-0.183,-0.488
1714581142249,2024-05-01T19:32:22.249,64.740,-0.244,-0.122,-0.427
1714581142259,2024-05-01T19:32:22.259,64.750,-0.183,-0.122,-0.427
1714581142269,2024-05-01T19:32:22.269,64.760,-0.244,-0.122,-0.427
1714581142279,2024-05-01T19:32:22.279,64.770,-0.183,-0.061,-0.366
1714581142289,2024-05-01T19:32:22.289,64.780,-0.244,-0.183,-0.305
1714581142299,2024-05-01T19:32:22.299,64.790,-0.183,-0.244,-0.366
1714581142309,2024-05-01T19:32:22.309,64.800,-0.244,-0.183,-0.427
1714581142319,2024-05-01T19:32:22.319,64.810,-0.183,-0.122,-0.366
1714581142329,2024-05-01T19:32:22.329,64.820,-0.183,-0.183,-0.427
1714581142339,2024-05-01T19:32:22.339,64.830,-0.183,-0.122,-0.427
1714581142349,2024-05-01T19:32:22.349,64.840,-0.244,-0.122,-0.366
1714581142359,2024-05-01T19:32:22.359,64.850,-0.305,-0.183,-0.427
1714581142369,2024-05-01T19:32:22.369,64.860,-0.061,-0.122,-0.427
1714581142379,2024-05-01T19:32:22.379,64.870,-0.122,-0.183,-0.305
1714581142389,2024-05-01T19:32:22.389,64.880,-0.122,-0.122,-0.183
1714581142399,2024-05-01T19:32:22.399,64.890,-0.305,-0.122,-0.305
1714581142409,2024-05-01T19:32:22.409,64.900,0.000,-0.061,-0.427
1714581142419,2024-05-01T19:32:22.419,64.910,-0.244,-0.244,-0.427
1714581142429,2024-05-01T19:32:22.429,64.920,-0.244,-0.183,-0.366
1714581142439,2024-05-01T19:32:22.439,64.930,-0.183,-0.122,-0.427
1714581142449,2024-05-01T19:32:22.449,64.940,0.000,-0.061,-0.488
1714581142459,2024-05-01T19:32:22.459,64.950,-0.061,-0.122,-0.366
1714581142469,2024-05-01T19:32:22.469,64.960,-0.061,-0.122,-0.427
1714581142479,2024-05-01T19:32:22.479,64.970,-0.183,-0.122,-0.366
1714581142489,2024-05-01T19:32:22.489,64.980,-0.244,-0.122,-0.366
1714581142499,2024-05-01T19:32:22.499,64.990,-0.305,-0.183,-0.427
1714581142509,2024-05-01T19:32:22.509,65.000,-0.244,-0.122,-0.427
1714581142519,2024-05-01T19:32:22.519,65.010,-0.183,-0.183,-0.427
1714581142529,2024-05-01T19:32:22.529,65.020,-0.122,-0.183,-0.305
1714581142539,2024-05-01T19:32:22.539,65.030,-0.061,-0.122,-0.366
1714581142549,2024-05-01T19:32:22.549,65.040,-0.244,-0.122,-0.305
1714581142559,2024-05-01T19:32:22.559,65.050,-0.305,-0.122,-0.244
1714581142569,2024-05-01T19:32:22.569,65.060,-0.244,-0.183,-0.366
1714581142579,2024-05-01T19:32:22.579,65.070,-0.122,-0.183,-0.427
1714581142589,2024-05-01T19:32:22.589,65.080,0.000,-0.122,-0.366
1714581142599,2024-05-01T19:32:22.599,65.090,-0.244,-0.183,-0.549
1714581142609,2024-05-01T19:32:22.609,65.100,-0.366,-0.122,-0.427
1714581142619,2024-05-01T19:32:22.619,65.110,0.000,-0.061,-0.366
1714581142629,2024-05-01T19:32:22.629,65.120,-0.305,-0.183,-0.427
1714581142639,2024-05-01T19:32:22.639,65.130,0.000,0.000,-0.427
