epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718717750258,2024-06-18T16.35.50.258,1.471,-0.441,-1.041,0.745
1718717750268,2024-06-18T16.35.50.268,1.481,-0.416,-1.019,0.748
1718717750277,2024-06-18T16.35.50.277,1.490,-0.387,-0.997,0.757
1718717750287,2024-06-18T16.35.50.287,1.500,-0.350,-0.968,0.769
1718717750297,2024-06-18T16.35.50.297,1.510,-0.306,-0.933,0.789
1718717750308,2024-06-18T16.35.50.308,1.521,-0.279,-0.894,0.819
1718717750316,2024-06-18T16.35.50.316,1.529,-0.281,-0.862,0.848
1718717750327,2024-06-18T16.35.50.327,1.540,-0.306,-0.854,0.854
1718717750337,2024-06-18T16.35.50.337,1.550,-0.301,-0.864,0.861
1718717750347,2024-06-18T16.35.50.347,1.560,-0.272,-0.849,0.851
1718717750356,2024-06-18T16.35.50.356,1.569,-0.245,-0.796,0.816
1718717750366,2024-06-18T16.35.50.366,1.579,-0.242,-0.718,0.774
1718717750376,2024-06-18T16.35.50.376,1.589,-0.262,-0.646,0.767
1718717750387,2024-06-18T16.35.50.387,1.600,-0.280,-0.606,0.761
1718717750395,2024-06-18T16.35.50.395,1.608,-0.282,-0.604,0.755
1718717750406,2024-06-18T16.35.50.406,1.619,-0.280,-0.602,0.736
1718717750416,2024-06-18T16.35.50.416,1.629,-0.272,-0.558,0.684
1718717750426,2024-06-18T16.35.50.426,1.639,-0.261,-0.491,0.657
1718717750435,2024-06-18T16.35.50.435,1.648,-0.262,-0.447,0.683
1718717750445,2024-06-18T16.35.50.445,1.658,-0.250,-0.436,0.684
1718717750456,2024-06-18T16.35.50.456,1.669,-0.217,-0.419,0.668
1718717750466,2024-06-18T16.35.50.466,1.679,-0.188,-0.375,0.650
1718717750475,2024-06-18T16.35.50.475,1.688,-0.160,-0.330,0.619
1718717750485,2024-06-18T16.35.50.485,1.698,-0.153,-0.308,0.573
1718717750495,2024-06-18T16.35.50.495,1.708,-0.154,-0.279,0.533
1718717750504,2024-06-18T16.35.50.504,1.717,-0.158,-0.215,0.499
1718717750514,2024-06-18T16.35.50.514,1.727,-0.162,-0.119,0.486
1718717750524,2024-06-18T16.35.50.524,1.737,-0.166,-0.042,0.490
1718717750535,2024-06-18T16.35.50.535,1.748,-0.162,-0.014,0.479
1718717750543,2024-06-18T16.35.50.543,1.756,-0.160,-0.023,0.435
1718717750554,2024-06-18T16.35.50.554,1.767,-0.144,-0.002,0.418
1718717750564,2024-06-18T16.35.50.564,1.777,-0.117,0.076,0.442
1718717750574,2024-06-18T16.35.50.574,1.787,-0.092,0.161,0.468
1718717750583,2024-06-18T16.35.50.583,1.796,-0.081,0.196,0.455
1718717750593,2024-06-18T16.35.50.593,1.806,-0.084,0.188,0.429
1718717750603,2024-06-18T16.35.50.603,1.816,-0.077,0.160,0.406
1718717750614,2024-06-18T16.35.50.614,1.827,-0.069,0.161,0.379
1718717750623,2024-06-18T16.35.50.623,1.836,-0.059,0.229,0.346
1718717750633,2024-06-18T16.35.50.633,1.846,-0.090,0.337,0.320
1718717750643,2024-06-18T16.35.50.643,1.856,-0.125,0.381,0.329
1718717750653,2024-06-18T16.35.50.653,1.866,-0.161,0.333,0.339
1718717750662,2024-06-18T16.35.50.662,1.875,-0.168,0.269,0.316
1718717750672,2024-06-18T16.35.50.672,1.885,-0.151,0.292,0.311
1718717750683,2024-06-18T16.35.50.683,1.896,-0.127,0.358,0.317
1718717750693,2024-06-18T16.35.50.693,1.906,-0.118,0.398,0.318
1718717750702,2024-06-18T16.35.50.702,1.915,-0.099,0.439,0.364
